date,service,gare_depart,gare_arrivee,duree_moyenne,nb_train_prevu,nb_annulation,commentaire_annulation,nb_train_depart_retard,retard_moyen_depart,retard_moyen_tous_trains_depart,commentaire_retards_depart,nb_train_retard_arrivee,retard_moyen_arrivee,retard_moyen_tous_trains_arrivee,commentaires_retard_arrivee,nb_train_retard_sup_15,retard_moyen_trains_retard_sup15,nb_train_retard_sup_30,nb_train_retard_sup_60,prct_cause_externe,prct_cause_infra,prct_cause_gestion_trafic,prct_cause_materiel_roulant,prct_cause_gestion_gare,prct_cause_prise_en_charge_voyageurs
2018-02,National,VANNES,PARIS MONTPARNASSE,155,243,9,,145,5.420689655,3.346153846,,73,38.41575342,13.76894587,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",51,13.76894587,21,12,43.5483871,29.03225806,8.064516129,14.51612903,4.838709677,0.0
2018-02,National,PARIS EST,METZ,84,275,8,,66,13.19823232,3.21329588,,64,23.0171875,5.581835206,"04/02 : 2843? Pb installations et prise en charge PMR à MZ (12’)
10/02 : Descente tardive TEE ? 2831 (50’) et 2815 (23’)
12/02 : + 2803 et 2809? Pb pantographe  sur 2803 et csq (5’ et 6’)
13/02 : 2617? Descente tardive (12’)
14/02 : 2833? Retard autre réseau (5’) + 2803? Attente ADC  et agent départ (5’)
15/02 : 2809? Pb frein au départ (17’) + 2635? LTV 40 (5’)
16/02 : Csq alerte radio TER? 2809 (25’), 2803 (16’), 2815 (6’) + 2815? Retard autre réseau (15’) + 2817? Descente tardive (37’)
17/02 : Descente tardive? 2803 (6’), 2831 (5’)
19/02 : 2833? Csq accident de personne (74’)+ 2839 (23’) + 2815? défaut technique (19’) +2803? intervention police (5’)
20/02 :2839? Problème fermeture porte (7’)
22/02 : 2833? ERTMS (10’), 2839? Retard autre réseau (5’) + 2803? Redus conducteur de partir (10’) + 2815? Zones en non libération (6’)
23/02 : 2815? Descente tardive (23’) + 2803? Csq accident de personne (8’)
24/02 : 2803? Descente tardive (9’)
26/02 : 2601? Descente tardive (5’)
27/02 : 2815?Double défaut BTM (20’)
28/02 : 2815? Difficulté de réception (7’) + 2803? défaut technique (5’)",41,5.581835206,14,4,63.79310345,1.724137931,6.896551724,24.13793103,3.448275862,0.0
2018-02,National,PARIS EST,NANCY,94,268,4,,70,13.82428571,3.643055556,,38,25.52280702,6.342866162,,44,6.342866162,16,4,61.29032258,0.0,9.677419355,25.80645161,3.225806452,0.0
2018-02,National,DOUAI,PARIS NORD,77,193,6,,51,6.712418301,2.028877005,,56,16.52529762,6.046702317,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",15,6.046702317,4,3,37.25490196,11.76470588,31.37254902,13.7254902,5.882352941,0.0
2018-02,National,LILLE,PARIS NORD,64,578,12,,208,9.895432692,3.637485277,,176,21.62253788,7.263221437,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",79,7.263221437,35,13,44.58598726,15.92356688,19.10828025,17.19745223,2.547770701,0.636942675
2018-02,National,LILLE,MARSEILLE ST CHARLES,306,168,2,,43,8.724806202,2.343172691,,39,32.34957265,10.36375502,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",39,10.36375502,13,3,40.0,8.571428571,20.0,20.0,5.714285714,5.714285714
2018-02,National,PARIS NORD,DOUAI,74,191,5,,56,14.51815476,4.330645161,,42,30.33531746,6.528763441,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",25,6.528763441,12,3,47.61904762,7.142857143,23.80952381,21.42857143,0.0,0.0
2018-02,National,BORDEAUX ST JEAN,PARIS VAUGIRARD,144,55,0,,18,21.78240741,7.181515152,,12,63.57777778,13.79181818,,10,13.79181818,9,6,20.0,40.0,10.0,30.0,0.0,0.0
2018-02,National,NANTES,PARIS VAUGIRARD,143,55,0,,17,12.09019608,3.736363636,,7,75.55952381,9.952424242,,7,9.952424242,4,4,33.33333333,50.0,0.0,16.66666667,0.0,0.0
2018-02,National,PARIS VAUGIRARD,BORDEAUX ST JEAN,164,54,1,,10,30.16166667,5.247798742,,11,49.21363636,10.19308176,,10,10.19308176,8,3,50.0,0.0,0.0,40.0,0.0,10.0
2018-02,National,PARIS VAUGIRARD,NANTES,140,55,0,,11,14.48333333,2.545151515,,9,34.04444444,6.582424242,,6,6.582424242,4,1,42.85714286,28.57142857,0.0,28.57142857,0.0,0.0
2018-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187,282,0,,152,11.80482456,6.261583924,,73,24.67260274,7.19391253,Demi ferrure sur aiguille cassée entre Vert de Maison et Alforville.,60,7.19391253,15,4,8.333333333,20.0,46.66666667,18.33333333,3.333333333,3.333333333
2018-02,National,DIJON VILLE,PARIS LYON,99,409,2,,220,7.687424242,4.247338247,,30,35.65166667,3.157411957,,25,3.157411957,16,8,34.48275862,20.68965517,13.79310345,20.68965517,10.34482759,0.0
2018-02,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,216,301,3,,197,12.95456853,8.679306488,,67,37.71243781,10.72225951,,67,10.72225951,24,9,28.33333333,13.33333333,21.66666667,26.66666667,6.666666667,3.333333333
2018-02,National,MULHOUSE VILLE,PARIS LYON,169,294,2,,99,4.806902357,1.678481735,,19,26.45877193,1.648344749,,13,1.648344749,6,2,31.57894737,15.78947368,21.05263158,26.31578947,5.263157895,0.0
2018-02,National,PARIS LYON,ANNECY,227,183,0,,34,12.65686275,2.186247723,,30,42.7,9.5,"Un zone rouge intermittente, vers Cluny.",30,9.5,16,3,24.13793103,17.24137931,10.34482759,41.37931034,3.448275862,3.448275862
2018-02,National,PARIS LYON,MONTPELLIER,209,269,1,,43,16.95581395,2.42300995,,34,34.56617647,4.1664801,,34,4.1664801,19,3,36.36363636,21.21212121,12.12121212,30.3030303,0.0,0.0
2018-02,National,PARIS LYON,MULHOUSE VILLE,168,262,2,,38,12.59298246,1.547820513,,27,27.67716049,4.155641026,,16,4.155641026,5,2,23.07692308,11.53846154,34.61538462,30.76923077,0.0,0.0
2018-02,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168,102,1,,12,10.04583333,0.710726073,,23,22.35144928,6.277227723,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,15,6.277227723,5,1,34.7826087,13.04347826,17.39130435,26.08695652,8.695652174,0.0
2018-02,National,PARIS LYON,TOULON,239,200,5,,25,19.396,2.175042735,,42,35.63611111,12.39162393,"Un zone rouge intermittente, vers Cluny.",42,12.39162393,16,3,25.64102564,23.07692308,33.33333333,12.82051282,2.564102564,2.564102564
2018-02,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168,101,2,,9,5.587037037,0.494444444,,14,17.43214286,3.110942761,,6,3.110942761,2,0,18.18181818,18.18181818,9.090909091,45.45454545,9.090909091,0.0
2018-02,National,VALENCE ALIXAN TGV,PARIS LYON,132,263,0,,154,10.20930736,5.996324461,,60,29.49444444,6.725158428,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,43,6.725158428,21,4,34.0,40.0,6.0,20.0,0.0,0.0
2018-02,International,GENEVE,PARIS LYON,194,208,0,,147,2.421655329,1.930608974,,15,40.28111111,4.427323718,,15,4.427323718,8,2,33.33333333,40.0,0.0,13.33333333,13.33333333,0.0
2018-02,International,PARIS LYON,GENEVE,194,188,0,,20,7.830833333,0.545656028,,10,31.53333333,0.811524823,,10,0.811524823,3,1,33.33333333,55.55555556,0.0,0.0,11.11111111,0.0
2018-02,National,NANTES,PARIS MONTPARNASSE,128,470,15,,151,9.731015453,3.16985348,,118,41.24632768,12.66564103,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",89,12.66564103,52,24,53.21100917,23.85321101,11.9266055,5.504587156,2.752293578,2.752293578
2018-02,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,144,698,46,,189,15.50811287,4.281083845,,157,41.85435244,10.11359918,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",123,10.11359918,72,27,49.65986395,15.6462585,14.28571429,17.68707483,2.721088435,0.0
2018-02,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,166,205,3,,42,17.46507937,3.343151815,,46,50.2826087,12.08910891,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",42,12.08910891,27,14,53.48837209,16.27906977,11.62790698,11.62790698,4.651162791,2.325581395
2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
2018-02,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,155,2,,52,13.375,4.366448802,,39,51.13290598,13.47647059,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",39,13.47647059,27,12,51.35135135,29.72972973,8.108108108,8.108108108,2.702702703,0.0
2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
2018-02,National,NANCY,PARIS EST,93,276,3,,67,9.402487562,2.346642247,,57,23.80263158,6.326923077,"01/02 : 2531? Malaise voyageur (5’)
02/02 : 2543? Pb agent escale à CGV (10’)
04/02 : 2580? Raccord avec 2514 plus long que prévu (6’)
05/02 : 2537? Rame immobilisée à Jarville en attente de restitution d'une protection du personnel (14’) + 2596? LTV neige (5’) + erreur affichage en gare de Nancy (11’)
12/02 : 2531? BM isolé (5’) + 2596? Attente ASCT (6’) + 2535? Csq pb de pantographe sur 2803 (11’)
13/02 : 2541? Erreur affichage en gare de Nancy (5’) + 2596? Décontrôle aiguille (10’) + 2531? Pb fermeture des portes (25’)
14/02 : 2596? Décontrôle aiguille (5’)
16/02 : 2531? LTV train balai (5’) + Csq alerte radio TER (17’)+ 2578? Pb réception voie 4 à PE (5’) 
17/02 : 2537? Csq accident de personne (5’)
18/02 : 2533? LTV neige (5’)
19/02 : Csq accident de personne? 2578 (24’), 2551 (6’), 2543 (73’), 2541 (166’)
20/02 : 2578? faute de conduite (7’) + 2535? Zone en non libération (13’) + 2531? Franchissement signal fermé (10’)
22/02 : 2541? Attente TER (12’) + 2547? Fontis Sarrebourg (5’)
23/02 : 2547? Csq signal d’alarme (5’) + 2596? VL 170 (5’)
27/02 : 2596? Csq pb de porte (51’)
28/02 : 2596? Csq rail cassé non libération de zone (84’)",36,6.326923077,13,5,64.1509434,9.433962264,16.98113208,7.547169811,1.886792453,0.0
2018-02,National,DUNKERQUE,PARIS NORD,116,228,5,,16,5.8125,0.419431988,,37,28.46486486,6.785127055,,23,6.785127055,9,4,56.25,12.5,12.5,12.5,3.125,3.125
2018-02,National,LYON PART DIEU,LILLE,192,265,2,,208,10.98573718,8.77103929,,85,34.69823529,13.42636248,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",84,13.42636248,42,6,45.33333333,18.66666667,18.66666667,14.66666667,1.333333333,1.333333333
2018-02,National,PARIS NORD,ARRAS,55,295,19,,82,14.10203252,4.212862319,,74,24.62342342,7.475603865,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",36,7.475603865,17,4,50.0,7.142857143,18.57142857,21.42857143,2.857142857,0.0
2018-02,National,PARIS NORD,DUNKERQUE,120,256,13,,81,14.64300412,4.863854595,,48,38.5,8.205761317,,39,8.205761317,25,4,50.0,14.58333333,6.25,27.08333333,2.083333333,0.0
2018-02,National,PARIS VAUGIRARD,RENNES,122,27,0,,5,2.476666667,0.211111111,,1,58.0,2.666666667,,1,2.666666667,1,0,100.0,0.0,0.0,0.0,0.0,0.0
2018-02,National,ANNECY,PARIS LYON,224,181,0,,17,5.176470588,0.491712707,,42,25.59880952,7.669521179,"Un zone rouge intermittente, vers Cluny.",42,7.669521179,11,2,10.71428571,32.14285714,28.57142857,28.57142857,0.0,0.0
2018-02,National,BELLEGARDE (AIN),PARIS LYON,162,233,0,,101,6.448019802,2.841773963,,30,33.89944444,5.082546495,,20,5.082546495,11,4,25.0,28.57142857,25.0,10.71428571,7.142857143,3.571428571
2018-02,National,LYON PART DIEU,MARNE LA VALLEE,108,271,2,,214,12.0423676,9.661028501,,74,31.23400901,9.88692689,,59,9.88692689,33,5,25.3968254,25.3968254,25.3968254,22.22222222,0.0,1.587301587
2018-02,National,MARSEILLE ST CHARLES,LYON PART DIEU,106,492,4,,128,10.49557292,2.756796448,,89,27.55561798,7.563217213,,55,7.563217213,24,10,20.98765432,25.92592593,30.86419753,20.98765432,0.0,1.234567901
2018-02,National,NICE VILLE,PARIS LYON,346,175,2,,61,5.689344262,2.036705202,,22,32.43333333,5.02283237,,22,5.02283237,11,1,18.18181818,50.0,22.72727273,9.090909091,0.0,0.0
2018-02,National,PARIS LYON,AIX EN PROVENCE TGV,186,398,3,,47,14.41276596,1.397974684,,48,31.23715278,5.201392405,,40,5.201392405,15,5,26.66666667,20.0,24.44444444,28.88888889,0.0,0.0
2018-02,National,PARIS LYON,AVIGNON TGV,159,433,1,,49,14.59693878,1.341396605,,67,29.86069652,6.082330247,,48,6.082330247,19,7,31.25,14.0625,21.875,32.8125,0.0,0.0
2018-02,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128,181,2,,25,12.97066667,1.489385475,,14,29.025,3.660800745,,9,3.660800745,4,1,16.66666667,0.0,8.333333333,66.66666667,8.333333333,0.0
2018-02,International,BARCELONA,PARIS LYON,390,56,0,,17,1.470588235,0.339285714,,11,38.59090909,7.836309524,,11,7.836309524,7,2,45.45454545,27.27272727,0.0,27.27272727,0.0,0.0
2018-02,International,MADRID,MARSEILLE ST CHARLES,481,27,0,,13,9.384615385,4.333333333,,5,30.84333333,8.464814815,,5,8.464814815,2,0,40.0,0.0,20.0,40.0,0.0,0.0
2018-02,International,PARIS EST,FRANCFORT,226,120,3,,26,16.44551282,3.665669516,,33,39.91414141,15.23504274,,33,15.23504274,17,6,50.0,6.25,18.75,18.75,3.125,3.125
2018-02,International,PARIS LYON,ZURICH,243,135,0,,22,12.26818182,1.71617284,,15,34.13444444,5.693580247,,15,5.693580247,6,1,20.0,26.66666667,26.66666667,26.66666667,0.0,0.0
2018-02,International,ZURICH,PARIS LYON,177,108,0,,72,4.597222222,3.064814815,,5,40.79333333,2.087808642,,4,2.087808642,2,2,20.0,0.0,40.0,40.0,0.0,0.0
2018-02,National,BREST,PARIS MONTPARNASSE,227,252,8,,10,17.8,0.729508197,,51,49.8996732,13.35362022,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",51,13.2450542,24,15,63.63636364,20.45454545,4.545454545,9.090909091,2.272727273,0.0
2018-02,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165,200,7,,19,11.47368421,1.129533679,,55,44.19,14.86502591,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",43,14.86502591,25,12,50.0,18.75,10.41666667,14.58333333,6.25,0.0
2018-02,National,LE MANS,PARIS MONTPARNASSE,56,373,15,,205,7.299186992,4.263594041,,150,25.88455556,11.4570298,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",65,11.42511606,32,15,49.05660377,23.58490566,16.98113208,5.660377358,2.830188679,1.886792453
